ground_truth,FileName,SPLIT,SSL_SPLIT
55,6316_FernandoRey_55_m.jpg,TRAIN,LABELED
40,3761_RutgerHauer_40_m.jpg,VAL,EXCLUDE
76,4959_StevenBerkoff_76_m.jpg,VAL,EXCLUDE
41,13376_CelesteHolm_41_f.jpg,TRAIN,EXCLUDE
51,10322_TerryMoore_51_f.jpg,TRAIN,EXCLUDE
30,12371_MyrnaLoy_30_f.jpg,TRAIN,EXCLUDE
97,3218_EliWallach_97_m.jpg,TRAIN,EXCLUDE
44,12423_AngieDickinson_44_f.jpg,TRAIN,EXCLUDE
59,2417_BillMurray_59_m.jpg,TRAIN,LABELED
78,14601_JenniferJones_78_f.jpg,VAL,EXCLUDE
75,8521_CharlesBronson_75_m.jpg,TRAIN,EXCLUDE
60,2072_JonVoight_60_m.jpg,VAL,EXCLUDE
35,8775_AlecGuinness_35_m.jpg,TRAIN,EXCLUDE
61,11005_EllenBurstyn_61_f.jpg,TRAIN,EXCLUDE
29,3751_RutgerHauer_29_m.jpg,TRAIN,EXCLUDE
47,7688_UgoTognazzi_47_m.jpg,TRAIN,EXCLUDE
40,12956_CatherineDeneuve_40_f.jpg,TRAIN,EXCLUDE
62,14520_AudreyHepburn_62_f.jpg,VAL,EXCLUDE
32,11957_AngelaLansbury_32_f.jpg,TEST,EXCLUDE
46,11740_SusanSarandon_46_f.jpg,TRAIN,EXCLUDE
67,9356_GeorgesMarchal_67_m.jpg,TRAIN,EXCLUDE
46,1009_StephenHawking_46_m.jpg,TRAIN,EXCLUDE
27,9042_JeanClaudeVanDamme_27_m.jpg,TRAIN,EXCLUDE
51,16031_MorganFreeman _51_m.jpg,TEST,EXCLUDE
78,9526_CHARLIERUGGLES_78_m.jpg,VAL,EXCLUDE
45,8701_MurrayHamilton_45_m.jpg,TRAIN,EXCLUDE
39,6033_RafVallone_39_m.jpg,TRAIN,EXCLUDE
31,9315_GeorgeMontgomery_31_m.jpg,TRAIN,LABELED
32,82_PaulAnka_32_m.jpg,TEST,EXCLUDE
70,4775_MichelPiccoli_70_m.jpg,TRAIN,EXCLUDE
38,5126_ArmandAssante_38_m.jpg,TRAIN,EXCLUDE
40,6289_ErrolFlynn_40_m.jpg,TRAIN,EXCLUDE
48,1022_StephenHawking_48_m.jpg,VAL,EXCLUDE
6,9789_JaneAsher_6_f.jpg,TEST,EXCLUDE
52,6936_BorisKarloff_52_m.jpg,VAL,EXCLUDE
33,10536_JoanCollins_33_f.jpg,TRAIN,EXCLUDE
31,9469_MaximilianShell_31_m.jpg,TRAIN,EXCLUDE
36,1809_TomHulce_36_m.jpg,TEST,EXCLUDE
52,9993_GlennClose_52_f.jpg,TRAIN,EXCLUDE
65,8527_CharlesBronson_65_m.jpg,TRAIN,EXCLUDE
37,4619_JamesGarner_37_m.jpg,TRAIN,EXCLUDE
77,13367_BetteDavis_77_f.jpg,TEST,EXCLUDE
56,14677_ClaudetteColbert_56_f.jpg,TEST,EXCLUDE
48,3610_MikeConnors_48_m.jpg,TRAIN,EXCLUDE
37,7990_GiulianoGemma_37_m.jpg,TRAIN,EXCLUDE
17,14423_OliviadeHavilland_17_f.jpg,TRAIN,EXCLUDE
73,6205_DickieMoore_73_m.jpg,TRAIN,EXCLUDE
53,6253_DirkBogarde_53_m.jpg,TRAIN,LABELED
77,3477_LeslieCaron_77_m.jpg,TRAIN,EXCLUDE
54,9594_MarcelloMastroianni_54_m.jpg,TRAIN,EXCLUDE
37,13698_NormaShearer_37_f.jpg,TRAIN,EXCLUDE
68,3657_OmarSharif_68_m.jpg,TRAIN,EXCLUDE
73,1587_IanHolm_73_m.jpg,TRAIN,EXCLUDE
43,12147_FrancescaAnnis_43_f.jpg,VAL,EXCLUDE
57,9149_MichaelSarrazin_57_m.jpg,TRAIN,EXCLUDE
71,8341_RichardCrenna_71_m.jpg,TRAIN,EXCLUDE
47,7251_KrisKristofferson_47_m.jpg,TRAIN,EXCLUDE
81,11612_MargeChampion_81_f.jpg,TRAIN,EXCLUDE
54,14353_KristinScottThomas_54_f.jpg,TRAIN,LABELED
55,7732_VincentPrice_55_m.jpg,TRAIN,EXCLUDE
72,5718_RoyRogers_72_m.jpg,TEST,EXCLUDE
65,297_HatzidakisManos_65_m.jpg,TRAIN,EXCLUDE
41,12422_AngieDickinson_41_f.jpg,VAL,EXCLUDE
30,14433_OliviadeHavilland_30_f.jpg,TRAIN,EXCLUDE
84,14689_ClaudetteColbert_84_f.jpg,TRAIN,EXCLUDE
62,11871_BarbaraBouchet_62_f.jpg,TRAIN,EXCLUDE
27,962_Gaddafi_27_m.jpg,TRAIN,EXCLUDE
57,29_EsteeLauder_57_f.jpg,TRAIN,EXCLUDE
29,10698_MaggieSmith_29_f.jpg,VAL,EXCLUDE
26,15250_DyanCannon_26_f.jpg,TRAIN,EXCLUDE
8,13007_GeraldineChaplin_8_f.jpg,TRAIN,EXCLUDE
32,9070_JeanClaudeVanDamme_32_m.jpg,TRAIN,EXCLUDE
61,5363_JohnDerek_61_m.jpg,TRAIN,EXCLUDE
32,6877_YvesMontand_32_m.jpg,TEST,EXCLUDE
39,15596_KateOMara_39_f.jpg,TRAIN,EXCLUDE
32,13375_CelesteHolm_32_f.jpg,TRAIN,EXCLUDE
41,14165_EstherWilliams_41_f.jpg,TRAIN,EXCLUDE
72,7394_LyleTalbot_72_m.jpg,TRAIN,EXCLUDE
67,6979_CharlesBoyer_67_m.jpg,TRAIN,EXCLUDE
43,2560_GaryOldman_43_m.jpg,TRAIN,EXCLUDE
56,7076_FessParker_56_m.jpg,TRAIN,EXCLUDE
58,16131_SamuelJacksonn_58_m.jpg,TRAIN,EXCLUDE
53,3462_LeslieCaron_53_m.jpg,TRAIN,EXCLUDE
87,11146_JuneLockhart_87_f.jpg,VAL,EXCLUDE
35,5069_AnthonyHopkins_35_m.jpg,TRAIN,EXCLUDE
36,1559_IanHolm_36_m.jpg,TRAIN,EXCLUDE
71,13991_GloriaSwanson_71_f.jpg,TRAIN,EXCLUDE
32,5733_TommyLeeJones_32_m.jpg,TRAIN,EXCLUDE
48,2197_NickNolte_48_m.jpg,TEST,EXCLUDE
85,9909_RoseMarie_85_f.jpg,VAL,EXCLUDE
47,4442_StevenSeagal_47_m.jpg,TRAIN,EXCLUDE
84,13744_PatriciaNeal_84_f.jpg,TEST,EXCLUDE
45,8802_AnthonyPerkins_45_m.jpg,TRAIN,EXCLUDE
62,679_FidelCastro_62_m.jpg,TRAIN,LABELED
42,14436_OliviadeHavilland_42_f.jpg,TRAIN,EXCLUDE
52,11895_BeaArthur_52_f.jpg,TRAIN,EXCLUDE
49,4830_RobertRedford_49_m.jpg,VAL,EXCLUDE
44,4273_KevinCostner_44_m.jpg,TRAIN,EXCLUDE
53,4908_RomanPolanski_53_m.jpg,TRAIN,EXCLUDE
40,3727_RogerAllam_40_m.jpg,TRAIN,EXCLUDE
65,7937_GeorgePeppard_65_m.jpg,VAL,EXCLUDE
67,1308_RitaLeviMontalcini_67_f.jpg,TRAIN,EXCLUDE
20,1440_FriedrichNietzsche_20_m.jpg,TRAIN,EXCLUDE
29,12163_GlendaJackson_29_f.jpg,TRAIN,EXCLUDE
57,10521_FayeDunaway_57_f.jpg,TRAIN,LABELED
59,2316_SamNeill_59_m.jpg,TRAIN,EXCLUDE
37,7213_JosephCotten_37_m.jpg,TRAIN,EXCLUDE
56,11560_LaurenBacall_56_f.jpg,TRAIN,EXCLUDE
60,3932_TommySands_60_m.jpg,TRAIN,EXCLUDE
47,4362_RalphMacchio_47_m.jpg,TRAIN,EXCLUDE
32,7172_JohnGarfield_32_m.jpg,TRAIN,EXCLUDE
50,11864_BarbaraBouchet_50_f.jpg,TRAIN,EXCLUDE
51,2736_KevinBacon_51_m.jpg,TRAIN,LABELED
60,5572_PatrickStewart_60_m.jpg,TRAIN,EXCLUDE
45,12663_IsabelleHuppert_45_f.jpg,TRAIN,EXCLUDE
45,7764_AlbertoSordi_45_m.jpg,TRAIN,EXCLUDE
20,2498_DonJohnson_20_m.jpg,TEST,EXCLUDE
34,5_MariaCallas_34_f.jpg,TRAIN,EXCLUDE
29,12742_JenniferAniston_29_f.jpg,TEST,EXCLUDE
23,1293_MarieCurie_23_f.jpg,TRAIN,EXCLUDE
77,7659_TonyCurtis_77_m.jpg,TEST,EXCLUDE
27,14947_AmandaBlake_27_f.jpg,TRAIN,LABELED
45,7645_TonyCurtis_45_m.jpg,TRAIN,EXCLUDE
43,16210_RichardPryor_43_m.jpg,TRAIN,EXCLUDE
76,6739_RexHarrison_76_m.jpg,TRAIN,EXCLUDE
65,8650_JamesStewart_65_m.jpg,TRAIN,EXCLUDE
57,10124_JaneFonda_57_f.jpg,TRAIN,LABELED
38,13032_GeraldineChaplin_38_f.jpg,TRAIN,EXCLUDE
62,5865_HerbertLom_62_m.jpg,TRAIN,EXCLUDE
45,5779_BenGazzara_45_m.jpg,TRAIN,EXCLUDE
24,10861_SusanGeorge_24_f.jpg,TRAIN,LABELED
60,5042_AnthonyAndrews_60_m.jpg,TRAIN,EXCLUDE
35,3074_BruceWillis_35_m.jpg,TRAIN,EXCLUDE
47,9964_ElkeSommer_47_f.jpg,TRAIN,EXCLUDE
49,2786_MickJagger_49_m.jpg,TRAIN,EXCLUDE
27,7165_JohnGarfield_27_m.jpg,TRAIN,EXCLUDE
29,10506_FayeDunaway_29_f.jpg,TEST,EXCLUDE
39,10908_Arletty_39_f.jpg,TRAIN,EXCLUDE
33,7035_DavidNiven_33_m.jpg,TRAIN,EXCLUDE
49,14348_KristinScottThomas_49_f.jpg,TRAIN,EXCLUDE
38,10408_BarbaraBain_38_f.jpg,TRAIN,EXCLUDE
43,5288_JackNicolson_43_m.jpg,TRAIN,EXCLUDE
36,12000_CybillShepherd_36_f.jpg,TRAIN,EXCLUDE
40,5931_JackLarson_40_m.jpg,TRAIN,EXCLUDE
48,14920_KatharineHepburn_48_f.jpg,VAL,EXCLUDE
57,15029_AnnMiller_57_f.jpg,TRAIN,EXCLUDE
71,4012_BurtReynolds_71_m.jpg,TRAIN,EXCLUDE
50,15606_KateOMara_50_f.jpg,TRAIN,EXCLUDE
56,4174_HarrisonFord_56_m.jpg,TRAIN,EXCLUDE
50,2523_DonJohnson_50_m.jpg,TRAIN,EXCLUDE
56,6773_RockHudson_56_m.jpg,TRAIN,LABELED
15,12217_IsabelleAdjani_15_f.jpg,TRAIN,EXCLUDE
79,594_QueenElizabet_79_f.jpg,TRAIN,EXCLUDE
86,13447_DanielleDarrieux_86_f.jpg,TRAIN,EXCLUDE
41,6796_RoyScheider_41_m.jpg,VAL,EXCLUDE
27,8947_FredMacMurray_27_m.jpg,TEST,EXCLUDE
65,9779_TomJones_65_f.jpg,TRAIN,EXCLUDE
40,11035_EmmaThompson_40_f.jpg,TRAIN,EXCLUDE
22,13920_BettyGrable_22_f.jpg,TRAIN,EXCLUDE
56,6970_CharlesBoyer_56_m.jpg,TRAIN,EXCLUDE
67,5910_HowardKeel_67_m.jpg,TRAIN,EXCLUDE
25,15379_JanePowell_25_f.jpg,TRAIN,EXCLUDE
37,3758_RutgerHauer_37_m.jpg,TRAIN,EXCLUDE
55,4329_MichaelPalin_55_m.jpg,TRAIN,EXCLUDE
64,9973_ElkeSommer_64_f.jpg,TRAIN,EXCLUDE
59,607_Gorbachev_59_m.jpg,TRAIN,EXCLUDE
43,1395_SartreJeanPaul_43_m.jpg,TRAIN,EXCLUDE
70,3510_MarisaPavan_70_m.jpg,TEST,EXCLUDE
30,8640_JamesStewart_30_m.jpg,TRAIN,EXCLUDE
38,5371_JohnMalkovich_38_m.jpg,TEST,EXCLUDE
43,13195_MichellePfeiffer_43_f.jpg,TEST,EXCLUDE
54,8099_Konstantaras_54_m.jpg,TRAIN,LABELED
26,16222_RichardPryor_26_m.jpg,TRAIN,EXCLUDE
54,8483_WilliamHolden_54_m.jpg,TRAIN,EXCLUDE
76,696_GeorgeHWBush_76_m.jpg,TEST,EXCLUDE
58,8233_RandolphScott_58_m.jpg,TEST,EXCLUDE
28,12279_LauraAntonelli_28_f.jpg,TRAIN,EXCLUDE
39,8956_FredMacMurray_39_m.jpg,TRAIN,EXCLUDE
28,6291_ErrolFlynn_28_m.jpg,TRAIN,EXCLUDE
27,10608_LindaEvans_27_f.jpg,TEST,EXCLUDE
39,5473_MartinScorsese_39_m.jpg,TRAIN,EXCLUDE
51,7383_LyleTalbot_51_m.jpg,TEST,EXCLUDE
55,4596_GordonThomson_55_m.jpg,TRAIN,EXCLUDE
63,7703_UgoTognazzi_63_m.jpg,TRAIN,EXCLUDE
68,1035_EdwardTeller_68_m.jpg,TRAIN,EXCLUDE
25,5819_FrancesDee_25_m.jpg,TRAIN,EXCLUDE
36,15593_KateOMara_36_f.jpg,TRAIN,LABELED
21,10135_JoanCusack_21_f.jpg,TRAIN,EXCLUDE
58,7606_SylvesterStallone_58_m.jpg,TRAIN,EXCLUDE
35,9340_GeorgesMarchal_35_m.jpg,TRAIN,LABELED
49,3047_BillNighy_49_m.jpg,TEST,EXCLUDE
40,15642_KatharineRoss_40_f.jpg,TRAIN,EXCLUDE
42,4797_PierceBrosnan_42_m.jpg,TRAIN,EXCLUDE
74,11981_AngelaLansbury_74_f.jpg,TEST,EXCLUDE
45,11935_CatherineSpaak_45_f.jpg,TRAIN,EXCLUDE
54,15803_SarahDouglas_54_f.jpg,VAL,EXCLUDE
33,397_SteveJobsb_33_m.jpg,TRAIN,EXCLUDE
81,7399_LyleTalbot_81_m.jpg,VAL,EXCLUDE
28,10802_PeggyLipton_28_f.jpg,TRAIN,EXCLUDE
39,7718_VincentPrice_39_m.jpg,TRAIN,EXCLUDE
56,6806_RoyScheider_56_m.jpg,TRAIN,EXCLUDE
46,11739_SusanSarandon_46_f.jpg,TRAIN,EXCLUDE
73,8015_GiulianoGemma_73_m.jpg,VAL,EXCLUDE
30,7371_LyleTalbot_30_m.jpg,TRAIN,EXCLUDE
50,13292_AmandaRedman_50_f.jpg,TRAIN,EXCLUDE
37,12751_JenniferAniston_37_f.jpg,TRAIN,LABELED
66,7847_AnthonyQuayle_66_m.jpg,TRAIN,EXCLUDE
29,8822_ArnoldSchwarzenegger_29_m.jpg,TRAIN,EXCLUDE
70,5199_CharlesGrodin_70_m.jpg,TRAIN,LABELED
34,11665_MireilleDarc_34_f.jpg,TRAIN,EXCLUDE
58,5417_JonFinch_58_m.jpg,TEST,EXCLUDE
49,8443_WalterPidgeon_49_m.jpg,VAL,EXCLUDE
58,10792_OrnellaMuti_58_f.jpg,TRAIN,LABELED
36,4738_MichelPiccoli_36_m.jpg,TRAIN,EXCLUDE
27,2709_KevinBacon_27_m.jpg,TRAIN,EXCLUDE
52,6313_FernandoRey_52_m.jpg,TRAIN,EXCLUDE
43,6141_DanaAndrews_43_m.jpg,VAL,EXCLUDE
67,3937_TommySands_67_m.jpg,TRAIN,EXCLUDE
54,3505_MarisaPavan_54_m.jpg,TRAIN,EXCLUDE
22,14390_MaryPickford_22_f.jpg,TRAIN,EXCLUDE
48,9701_DorisDay_48_f.jpg,TRAIN,EXCLUDE
66,11804_ValerieHarper_66_f.jpg,VAL,EXCLUDE
35,5181_CharlesGrodin_35_m.jpg,TRAIN,EXCLUDE
70,641_mitsotakis_70_m.jpg,TRAIN,EXCLUDE
79,12435_AngieDickinson_79_f.jpg,TEST,EXCLUDE
72,9867_KimNovak_72_f.jpg,TRAIN,EXCLUDE
73,3715_RingoStarr_73_m.jpg,VAL,EXCLUDE
62,4670_JeffGoldblum_62_m.jpg,VAL,EXCLUDE
35,13147_JaneWyman_35_f.jpg,TRAIN,EXCLUDE
40,11411_AnnetteBening_40_f.jpg,TRAIN,EXCLUDE
74,12389_UrsulaAndress_74_f.jpg,TRAIN,EXCLUDE
36,12821_MaryTylerMoore_36_f.jpg,TRAIN,EXCLUDE
41,14216_GeraldinePage_41_f.jpg,TRAIN,EXCLUDE
40,13612_JessicaTandy_40_f.jpg,TRAIN,EXCLUDE
49,13255_ShirleyMacLaine_49_f.jpg,TRAIN,EXCLUDE
15,933_FranklinDRoosevelt_15_m.jpg,TEST,EXCLUDE
38,8360_SimonMacCorkindale_38_m.jpg,TRAIN,LABELED
60,4767_MichelPiccoli_60_m.jpg,TRAIN,EXCLUDE
38,13140_JaneWyman_38_f.jpg,TRAIN,EXCLUDE
36,9034_HumphreyBogard_36_m.jpg,TRAIN,LABELED
69,4988_TimothyDalton_69_m.jpg,TRAIN,EXCLUDE
54,15451_JanetEllis_54_f.jpg,VAL,EXCLUDE
43,14933_MerkouriMelina_43_f.jpg,TRAIN,EXCLUDE
42,10484_DianneWiest_42_f.jpg,TEST,EXCLUDE
57,11582_LindsayWagner_57_f.jpg,TRAIN,EXCLUDE
29,4349_RalphMacchio_29_m.jpg,TRAIN,EXCLUDE
22,10877_TippiHedren_22_f.jpg,TRAIN,EXCLUDE
72,6813_RoyScheider_72_m.jpg,TRAIN,LABELED
46,13305_SigourneyWeaver_46_f.jpg,TRAIN,EXCLUDE
53,15357_ErinGray_53_f.jpg,VAL,EXCLUDE
48,12295_LauraAntonelli_48_f.jpg,VAL,EXCLUDE
64,2114_MelBrooks_64_m.jpg,TRAIN,EXCLUDE
58,9553_RicardoMontalbаn_58_m.jpg,TRAIN,EXCLUDE
52,13309_SigourneyWeaver_52_f.jpg,TRAIN,EXCLUDE
25,13187_MichellePfeiffer_25_f.jpg,TEST,EXCLUDE
28,3098_ChuckNorris_28_m.jpg,TRAIN,EXCLUDE
40,9628_AlexandrakisAlekos_40_m.jpg,TRAIN,EXCLUDE
18,10967_DonnaDouglas_18_f.jpg,TRAIN,EXCLUDE
41,8913_ErnestBorgnine_41_m.jpg,TRAIN,EXCLUDE
75,6644_MelFerrer_75_m.jpg,TEST,EXCLUDE
25,13271_AmandaRedman_25_f.jpg,TEST,EXCLUDE
51,2326_AbeVigoda_51_m.jpg,TRAIN,EXCLUDE
50,2199_NickNolte_50_m.jpg,TRAIN,EXCLUDE
29,11704_OliviaHussey_29_f.jpg,TRAIN,EXCLUDE
21,11091_JodieFoster_21_f.jpg,TRAIN,EXCLUDE
54,6156_DanaAndrews_54_m.jpg,TRAIN,EXCLUDE
48,10468_BetteMidler_48_f.jpg,TRAIN,EXCLUDE
28,8138_LorneGreene_28_m.jpg,TRAIN,EXCLUDE
40,12627_HedyLamarr_40_f.jpg,TRAIN,EXCLUDE
38,10179_JoanLeslie_38_f.jpg,TRAIN,EXCLUDE
30,6337_JamesArness_30_m.jpg,TRAIN,EXCLUDE
36,5125_ArmandAssante_36_m.jpg,TRAIN,EXCLUDE
88,280_PabloPicasso_88_m.jpg,TEST,EXCLUDE
67,13844_AnneBancroft_67_f.jpg,TRAIN,EXCLUDE
60,5647_PeterOToole_60_m.jpg,TRAIN,LABELED
40,10569_KathrynHays_40_f.jpg,TRAIN,EXCLUDE
30,5521_NicolasSarkozy_30_m.jpg,TRAIN,EXCLUDE
73,3001_WoodyAllen_73_m.jpg,TEST,EXCLUDE
15,496_motherTereza_15_f.jpg,VAL,EXCLUDE
34,5285_JackNicolson_34_m.jpg,TEST,EXCLUDE
47,7869_ChristopherPlummer_47_m.jpg,TRAIN,LABELED
57,6558_LeeJCobb_57_m.jpg,TRAIN,EXCLUDE
48,9767_TomJones_48_f.jpg,TEST,EXCLUDE
67,1758_TimCurry_67_m.jpg,TRAIN,EXCLUDE
47,1121_FaradayMichael_47_m.jpg,TRAIN,EXCLUDE
60,1576_IanHolm_60_m.jpg,TRAIN,EXCLUDE
37,1491_GabrielGarciaMarquez_37_m.jpg,TRAIN,EXCLUDE
68,14623_YvonneDeCarlo_68_f.jpg,TRAIN,EXCLUDE
22,9851_KimNovak_22_f.jpg,TRAIN,EXCLUDE
73,3662_OmarSharif_73_m.jpg,TRAIN,EXCLUDE
32,16468_SerenaWilliams_32_f.jpg,TRAIN,EXCLUDE
54,2739_KevinBacon_54_m.jpg,TRAIN,EXCLUDE
66,14743_MarleneDietrich_66_f.jpg,TRAIN,EXCLUDE
19,14085_RomySchneider_19_f.jpg,VAL,EXCLUDE
61,5142_ArmandAssante_61_m.jpg,TRAIN,EXCLUDE
45,13148_JaneWyman_45_f.jpg,TEST,EXCLUDE
65,9518_CHARLIERUGGLES_65_m.jpg,VAL,EXCLUDE
38,14938_MerkouriMelina_38_f.jpg,TRAIN,EXCLUDE
40,11162_LizaMinelli_40_f.jpg,TRAIN,EXCLUDE
57,10234_KathyBates_57_f.jpg,TRAIN,EXCLUDE
39,10199_JulieAdams_39_f.jpg,TEST,EXCLUDE
45,11821_AnjelicaHuston_45_f.jpg,TRAIN,EXCLUDE
54,4482_WilliamDafoe_54_m.jpg,TRAIN,EXCLUDE
5,507_AlKapone_5_m.jpg,TRAIN,EXCLUDE
49,1955_JamesBest_49_m.jpg,TEST,EXCLUDE
43,13122_JaneRussell_43_f.jpg,TRAIN,EXCLUDE
31,9678_MegRyan_31_f.jpg,TRAIN,EXCLUDE
41,4356_RalphMacchio_41_m.jpg,TRAIN,EXCLUDE
68,1087_NielsBohr_68_m.jpg,TRAIN,EXCLUDE
46,4659_JeffGoldblum_46_m.jpg,TRAIN,EXCLUDE
19,15663_KathrynGrayson_19_f.jpg,TRAIN,EXCLUDE
22,12937_BarbraStreisand_22_f.jpg,TRAIN,EXCLUDE
58,3055_BillNighy_58_m.jpg,TRAIN,EXCLUDE
45,6852_ThomasTerry_45_m.jpg,VAL,EXCLUDE
70,5088_AnthonyHopkins_70_m.jpg,TRAIN,EXCLUDE
57,7639_TellySavalas_57_m.jpg,TEST,EXCLUDE
85,8545_CharlieChaplin_85_m.jpg,TRAIN,EXCLUDE
45,4320_MichaelPalin_45_m.jpg,TRAIN,EXCLUDE
31,3980_BurtReynolds_31_m.jpg,TRAIN,EXCLUDE
40,5776_BenGazzara_40_m.jpg,VAL,EXCLUDE
49,325_LarryEllison_49_m.jpg,TRAIN,LABELED
31,10313_TerryMoore_31_f.jpg,TRAIN,EXCLUDE
50,5386_JohnMalkovich_50_m.jpg,TRAIN,EXCLUDE
70,9977_ElkeSommer_70_f.jpg,TRAIN,EXCLUDE
55,3052_BillNighy_55_m.jpg,TRAIN,EXCLUDE
43,12358_MyrnaLoy_43_f.jpg,TRAIN,EXCLUDE
38,9845_JudyDavis_38_f.jpg,TRAIN,EXCLUDE
70,493_motherTereza_70_f.jpg,VAL,EXCLUDE
36,15387_JanePowell_36_f.jpg,TEST,EXCLUDE
41,10996_EllenBurstyn_41_f.jpg,TRAIN,EXCLUDE
24,1415_ErnestHemingway_24_m.jpg,TRAIN,EXCLUDE
23,14697_ElizabethTaylor_23_f.jpg,TRAIN,EXCLUDE
36,2677_JohnCleese_36_m.jpg,TRAIN,EXCLUDE
75,5719_RoyRogers_75_m.jpg,VAL,EXCLUDE
81,5236_DavidMcCallum_81_m.jpg,VAL,EXCLUDE
83,692_GeorgeHWBush_83_m.jpg,TRAIN,EXCLUDE
61,14921_KatharineHepburn_61_f.jpg,TRAIN,EXCLUDE
46,4901_RomanPolanski_46_m.jpg,TRAIN,EXCLUDE
64,2904_SamElliott_64_m.jpg,TRAIN,EXCLUDE
29,9759_TomJones_29_f.jpg,TRAIN,EXCLUDE
40,12288_LauraAntonelli_40_f.jpg,VAL,EXCLUDE
53,6149_DanaAndrews_53_m.jpg,TRAIN,EXCLUDE
20,15220_DebraPaget_20_f.jpg,TRAIN,EXCLUDE
47,8245_ReginaldOwen_47_m.jpg,VAL,EXCLUDE
47,16017_RichardPryor_47_m.jpg,TRAIN,EXCLUDE
41,7751_AlbertoSordi_41_m.jpg,TRAIN,EXCLUDE
40,5827_FrancesDee_40_m.jpg,TRAIN,EXCLUDE
28,10110_JaneFonda_28_f.jpg,TRAIN,EXCLUDE
42,15870_StВphaneAudran_42_f.jpg,VAL,EXCLUDE
23,6293_ErrolFlynn_23_m.jpg,VAL,EXCLUDE
59,7966_GilbertRoland_59_m.jpg,TRAIN,EXCLUDE
33,3981_BurtReynolds_33_m.jpg,TRAIN,EXCLUDE
68,12161_FrancescaAnnis_68_f.jpg,TRAIN,EXCLUDE
29,2671_JohnCleese_29_m.jpg,TRAIN,LABELED
40,12886_RuthGordon_40_f.jpg,TRAIN,EXCLUDE
34,3522_MartinSheen_34_m.jpg,TRAIN,EXCLUDE
45,8143_LorneGreene_45_m.jpg,TRAIN,EXCLUDE
17,1448_FriedrichNietzsche_17_m.jpg,TEST,EXCLUDE
26,12546_AlikiBoug_26_f.jpg,TRAIN,EXCLUDE
27,14329_KristinScottThomas_27_f.jpg,TRAIN,EXCLUDE
66,8766_AlecGuinness_66_m.jpg,TRAIN,EXCLUDE
37,9038_HumphreyBogard_37_m.jpg,TRAIN,EXCLUDE
21,7408_MickeyRooney_21_m.jpg,TEST,EXCLUDE
33,13160_JaneWyman_33_f.jpg,TRAIN,EXCLUDE
50,6042_RafVallone_50_m.jpg,TRAIN,EXCLUDE
75,473_JWMarriott_75_m.jpg,TRAIN,EXCLUDE
54,16231_RichardPryor_54_m.jpg,TRAIN,EXCLUDE
49,13751_PatriciaNeal_49_f.jpg,VAL,EXCLUDE
45,12719_JanetLeigh_45_f.jpg,TRAIN,EXCLUDE
35,10382_AnnMargret_35_f.jpg,TRAIN,EXCLUDE
85,13634_JessicaTandy_85_f.jpg,VAL,EXCLUDE
35,6029_RafVallone_35_m.jpg,TRAIN,EXCLUDE
59,6722_RexHarrison_59_m.jpg,TRAIN,EXCLUDE
37,13279_AmandaRedman_37_f.jpg,TRAIN,EXCLUDE
54,8251_ReginaldOwen_54_m.jpg,TRAIN,EXCLUDE
42,2191_NickNolte_42_m.jpg,VAL,EXCLUDE
44,3432_KevinSpacey_44_m.jpg,TRAIN,EXCLUDE
67,3711_RingoStarr_67_m.jpg,TRAIN,EXCLUDE
56,3096_BruceWillis_56_m.jpg,VAL,EXCLUDE
19,266_michaeljackson_19_m.jpg,TEST,EXCLUDE
74,5085_AnthonyHopkins_74_m.jpg,TRAIN,EXCLUDE
69,7813_AndyGriffith_69_m.jpg,VAL,EXCLUDE
68,6160_DanaAndrews_68_m.jpg,TRAIN,EXCLUDE
33,3354_JeffDaniels_33_m.jpg,TRAIN,EXCLUDE
52,294_HatzidakisManos_52_m.jpg,TRAIN,EXCLUDE
30,11027_EmmaThompson_30_f.jpg,TRAIN,EXCLUDE
37,10081_JaneBirkin_37_f.jpg,TRAIN,EXCLUDE
40,956_Gaddafi_40_m.jpg,TRAIN,EXCLUDE
71,7156_JeanPaulBelmondo_71_m.jpg,VAL,EXCLUDE
32,14829_SimoneSignoret_32_f.jpg,TEST,EXCLUDE
37,7531_RobertMorley_37_m.jpg,TRAIN,EXCLUDE
26,11303_SophiaLoren_26_f.jpg,TRAIN,EXCLUDE
61,7327_LinoVentura_61_m.jpg,TRAIN,EXCLUDE
14,15517_JulieBishop_14_f.jpg,VAL,EXCLUDE
28,11095_JodieFoster_28_f.jpg,VAL,EXCLUDE
47,4939_StevenBerkoff_47_m.jpg,TRAIN,EXCLUDE
46,10781_OrnellaMuti_46_f.jpg,TEST,EXCLUDE
30,5821_FrancesDee_30_m.jpg,TRAIN,EXCLUDE
32,3071_BruceWillis_32_m.jpg,TRAIN,EXCLUDE
52,9228_RobertMitchum_52_m.jpg,TRAIN,EXCLUDE
43,7954_GilbertRoland_43_m.jpg,TRAIN,EXCLUDE
63,16407_Ross_63_f.jpg,TRAIN,EXCLUDE
30,6712_RexHarrison_30_m.jpg,TRAIN,EXCLUDE
61,16465_Tyson_61_f.jpg,VAL,EXCLUDE
74,5215_ClintEastwood_74_m.jpg,TRAIN,EXCLUDE
26,13714_NormaShearer_26_f.jpg,TRAIN,EXCLUDE
41,6915_BorisKarloff_41_m.jpg,TRAIN,EXCLUDE
